,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,classId,Path
11604,53,53,6,5,48,48,7,data/Train/7/00007_00029_00024.png
11605,55,56,6,5,50,51,7,data/Train/7/00007_00029_00025.png
11606,59,61,6,6,54,56,7,data/Train/7/00007_00029_00026.png
11607,64,68,5,6,59,62,7,data/Train/7/00007_00029_00027.png
11608,72,76,7,7,66,70,7,data/Train/7/00007_00029_00028.png
11609,80,84,8,8,73,77,7,data/Train/7/00007_00029_00029.png
11610,27,25,5,5,21,20,7,data/Train/7/00007_00030_00000.png
11611,27,27,5,6,22,22,7,data/Train/7/00007_00030_00001.png
11612,28,27,6,5,23,21,7,data/Train/7/00007_00030_00002.png
11613,28,27,6,5,23,21,7,data/Train/7/00007_00030_00003.png
11614,29,28,6,6,24,23,7,data/Train/7/00007_00030_00004.png
11615,28,27,5,5,23,22,7,data/Train/7/00007_00030_00005.png
11616,29,28,6,5,24,23,7,data/Train/7/00007_00030_00006.png
11617,28,29,5,5,23,23,7,data/Train/7/00007_00030_00007.png
11618,30,30,6,6,25,25,7,data/Train/7/00007_00030_00008.png
11619,30,29,6,5,25,24,7,data/Train/7/00007_00030_00009.png
11620,31,31,6,6,26,26,7,data/Train/7/00007_00030_00010.png
11621,32,33,6,6,27,27,7,data/Train/7/00007_00030_00011.png
11622,33,32,6,5,28,27,7,data/Train/7/00007_00030_00012.png
11623,33,32,6,5,28,27,7,data/Train/7/00007_00030_00013.png
11624,33,32,6,5,28,27,7,data/Train/7/00007_00030_00014.png
11625,33,33,5,6,27,28,7,data/Train/7/00007_00030_00015.png
11626,33,34,5,6,28,29,7,data/Train/7/00007_00030_00016.png
11627,34,34,5,5,29,29,7,data/Train/7/00007_00030_00017.png
11628,36,34,6,5,30,29,7,data/Train/7/00007_00030_00018.png
11629,35,35,5,5,30,30,7,data/Train/7/00007_00030_00019.png
11630,37,37,5,5,31,31,7,data/Train/7/00007_00030_00020.png
11631,38,39,5,6,32,33,7,data/Train/7/00007_00030_00021.png
11632,39,38,6,5,33,32,7,data/Train/7/00007_00030_00022.png
11633,38,39,5,5,33,34,7,data/Train/7/00007_00030_00023.png
11634,40,41,5,5,35,36,7,data/Train/7/00007_00030_00024.png
11635,41,40,6,5,36,35,7,data/Train/7/00007_00030_00025.png
11636,42,43,5,5,37,38,7,data/Train/7/00007_00030_00026.png
11637,43,43,5,5,38,38,7,data/Train/7/00007_00030_00027.png
11638,46,47,5,6,41,42,7,data/Train/7/00007_00030_00028.png
11639,46,46,5,5,41,41,7,data/Train/7/00007_00030_00029.png
11640,26,27,5,6,21,22,7,data/Train/7/00007_00031_00000.png
11641,27,28,5,6,22,23,7,data/Train/7/00007_00031_00001.png
11642,27,29,5,6,22,23,7,data/Train/7/00007_00031_00002.png
11643,28,28,5,5,22,22,7,data/Train/7/00007_00031_00003.png
11644,29,28,6,5,24,23,7,data/Train/7/00007_00031_00004.png
11645,29,28,5,5,23,23,7,data/Train/7/00007_00031_00005.png
11646,29,30,5,6,24,25,7,data/Train/7/00007_00031_00006.png
11647,29,29,5,5,24,24,7,data/Train/7/00007_00031_00007.png
11648,29,30,5,6,24,25,7,data/Train/7/00007_00031_00008.png
11649,30,31,6,6,25,25,7,data/Train/7/00007_00031_00009.png
11650,30,31,5,6,25,26,7,data/Train/7/00007_00031_00010.png
11651,32,31,6,6,26,26,7,data/Train/7/00007_00031_00011.png
11652,33,31,6,5,27,26,7,data/Train/7/00007_00031_00012.png
11653,33,33,6,6,28,28,7,data/Train/7/00007_00031_00013.png
11654,33,33,5,6,27,28,7,data/Train/7/00007_00031_00014.png
11655,34,33,6,5,29,28,7,data/Train/7/00007_00031_00015.png
11656,34,35,5,6,28,30,7,data/Train/7/00007_00031_00016.png
11657,34,36,5,6,29,31,7,data/Train/7/00007_00031_00017.png
11658,36,37,5,5,30,31,7,data/Train/7/00007_00031_00018.png
11659,39,38,6,5,33,33,7,data/Train/7/00007_00031_00019.png
11660,40,40,6,5,34,34,7,data/Train/7/00007_00031_00020.png
11661,40,41,5,5,35,36,7,data/Train/7/00007_00031_00021.png
11662,42,43,6,5,37,37,7,data/Train/7/00007_00031_00022.png
11663,44,46,5,5,39,40,7,data/Train/7/00007_00031_00023.png
11664,46,47,5,5,41,42,7,data/Train/7/00007_00031_00024.png
11665,49,50,5,5,44,45,7,data/Train/7/00007_00031_00025.png
11666,52,52,6,5,47,47,7,data/Train/7/00007_00031_00026.png
11667,56,57,6,6,51,52,7,data/Train/7/00007_00031_00027.png
11668,59,60,6,6,54,55,7,data/Train/7/00007_00031_00028.png
11669,64,67,5,6,58,61,7,data/Train/7/00007_00031_00029.png
11670,30,32,5,5,25,27,7,data/Train/7/00007_00032_00000.png
11671,31,34,5,6,25,28,7,data/Train/7/00007_00032_00001.png
11672,32,33,6,5,27,28,7,data/Train/7/00007_00032_00002.png
11673,31,34,5,6,26,29,7,data/Train/7/00007_00032_00003.png
11674,33,34,6,6,28,29,7,data/Train/7/00007_00032_00004.png
11675,34,34,6,6,29,29,7,data/Train/7/00007_00032_00005.png
11676,34,34,5,5,28,28,7,data/Train/7/00007_00032_00006.png
11677,34,35,5,5,29,29,7,data/Train/7/00007_00032_00007.png
11678,37,37,6,6,32,32,7,data/Train/7/00007_00032_00008.png
11679,38,38,5,5,32,32,7,data/Train/7/00007_00032_00009.png
11680,38,39,5,6,33,34,7,data/Train/7/00007_00032_00010.png
11681,41,40,6,6,35,35,7,data/Train/7/00007_00032_00011.png
11682,41,42,5,6,35,37,7,data/Train/7/00007_00032_00012.png
11683,42,42,5,5,36,37,7,data/Train/7/00007_00032_00013.png
11684,43,43,6,5,38,38,7,data/Train/7/00007_00032_00014.png
11685,45,45,6,5,40,39,7,data/Train/7/00007_00032_00015.png
11686,47,47,6,5,42,41,7,data/Train/7/00007_00032_00016.png
11687,47,48,5,6,42,43,7,data/Train/7/00007_00032_00017.png
11688,49,50,5,6,44,45,7,data/Train/7/00007_00032_00018.png
11689,52,54,5,5,46,48,7,data/Train/7/00007_00032_00019.png
11690,56,58,6,6,50,53,7,data/Train/7/00007_00032_00020.png
11691,56,58,5,5,51,53,7,data/Train/7/00007_00032_00021.png
11692,61,62,5,6,55,56,7,data/Train/7/00007_00032_00022.png
11693,68,69,7,7,62,63,7,data/Train/7/00007_00032_00023.png
11694,72,75,6,7,66,69,7,data/Train/7/00007_00032_00024.png
11695,75,80,6,8,69,73,7,data/Train/7/00007_00032_00025.png
11696,88,88,8,7,81,80,7,data/Train/7/00007_00032_00026.png
11697,99,99,8,8,90,91,7,data/Train/7/00007_00032_00027.png
11698,115,115,10,10,105,105,7,data/Train/7/00007_00032_00028.png
11699,129,131,11,12,117,119,7,data/Train/7/00007_00032_00029.png
11700,26,25,5,5,20,20,7,data/Train/7/00007_00033_00000.png
11701,27,27,6,6,22,22,7,data/Train/7/00007_00033_00001.png
11702,27,27,6,6,22,22,7,data/Train/7/00007_00033_00002.png
11703,29,29,6,6,24,24,7,data/Train/7/00007_00033_00003.png
11704,31,30,6,6,25,25,7,data/Train/7/00007_00033_00004.png
11705,31,30,6,5,26,25,7,data/Train/7/00007_00033_00005.png
11706,32,32,6,6,27,27,7,data/Train/7/00007_00033_00006.png
11707,33,32,6,5,27,26,7,data/Train/7/00007_00033_00007.png
11708,34,34,6,6,28,28,7,data/Train/7/00007_00033_00008.png
11709,34,33,6,5,29,28,7,data/Train/7/00007_00033_00009.png
11710,35,36,6,6,29,30,7,data/Train/7/00007_00033_00010.png
11711,35,37,5,6,30,31,7,data/Train/7/00007_00033_00011.png
11712,36,37,5,5,31,31,7,data/Train/7/00007_00033_00012.png
11713,38,39,5,6,33,34,7,data/Train/7/00007_00033_00013.png
11714,40,39,5,5,35,34,7,data/Train/7/00007_00033_00014.png
11715,42,42,6,6,37,36,7,data/Train/7/00007_00033_00015.png
11716,44,43,6,6,39,38,7,data/Train/7/00007_00033_00016.png
11717,45,45,5,6,40,40,7,data/Train/7/00007_00033_00017.png
11718,47,47,5,6,42,42,7,data/Train/7/00007_00033_00018.png
11719,48,48,5,5,43,42,7,data/Train/7/00007_00033_00019.png
11720,51,52,5,6,46,47,7,data/Train/7/00007_00033_00020.png
11721,55,55,6,6,50,50,7,data/Train/7/00007_00033_00021.png
11722,57,56,6,5,52,51,7,data/Train/7/00007_00033_00022.png
11723,62,62,6,6,57,57,7,data/Train/7/00007_00033_00023.png
11724,71,70,7,6,64,64,7,data/Train/7/00007_00033_00024.png
11725,79,81,7,8,72,74,7,data/Train/7/00007_00033_00025.png
11726,85,87,7,8,77,79,7,data/Train/7/00007_00033_00026.png
11727,99,99,9,8,91,91,7,data/Train/7/00007_00033_00027.png
11728,122,123,11,11,112,113,7,data/Train/7/00007_00033_00028.png
11729,140,141,12,13,127,129,7,data/Train/7/00007_00033_00029.png
11730,32,33,6,6,27,28,7,data/Train/7/00007_00034_00000.png
11731,30,32,5,6,25,27,7,data/Train/7/00007_00034_00001.png
11732,30,31,5,5,25,26,7,data/Train/7/00007_00034_00002.png
11733,30,30,6,5,25,25,7,data/Train/7/00007_00034_00003.png
11734,32,34,6,6,27,29,7,data/Train/7/00007_00034_00004.png
11735,30,32,5,5,25,27,7,data/Train/7/00007_00034_00005.png
11736,33,35,6,5,28,30,7,data/Train/7/00007_00034_00006.png
11737,32,35,5,5,27,30,7,data/Train/7/00007_00034_00007.png
11738,30,33,5,5,25,28,7,data/Train/7/00007_00034_00008.png
11739,33,36,6,6,28,31,7,data/Train/7/00007_00034_00009.png
11740,33,36,6,6,28,31,7,data/Train/7/00007_00034_00010.png
11741,32,36,5,6,27,31,7,data/Train/7/00007_00034_00011.png
11742,34,39,5,6,29,34,7,data/Train/7/00007_00034_00012.png
11743,35,39,5,5,30,34,7,data/Train/7/00007_00034_00013.png
11744,35,39,5,5,30,34,7,data/Train/7/00007_00034_00014.png
11745,37,40,6,5,32,35,7,data/Train/7/00007_00034_00015.png
11746,34,41,5,6,29,36,7,data/Train/7/00007_00034_00016.png
11747,39,44,5,6,34,39,7,data/Train/7/00007_00034_00017.png
11748,41,43,6,5,36,38,7,data/Train/7/00007_00034_00018.png
11749,41,43,6,5,36,38,7,data/Train/7/00007_00034_00019.png
11750,41,44,6,6,36,39,7,data/Train/7/00007_00034_00020.png
11751,43,46,5,5,38,41,7,data/Train/7/00007_00034_00021.png
11752,44,47,6,6,39,42,7,data/Train/7/00007_00034_00022.png
11753,48,50,5,5,43,45,7,data/Train/7/00007_00034_00023.png
11754,48,50,5,5,43,45,7,data/Train/7/00007_00034_00024.png
11755,50,52,5,5,45,47,7,data/Train/7/00007_00034_00025.png
11756,53,54,6,5,48,49,7,data/Train/7/00007_00034_00026.png
11757,57,62,5,5,52,57,7,data/Train/7/00007_00034_00027.png
11758,56,61,5,5,51,56,7,data/Train/7/00007_00034_00028.png
11759,61,69,6,6,56,63,7,data/Train/7/00007_00034_00029.png
11760,28,30,5,6,23,25,7,data/Train/7/00007_00035_00000.png
11761,30,30,6,5,24,24,7,data/Train/7/00007_00035_00001.png
11762,30,30,6,5,25,25,7,data/Train/7/00007_00035_00002.png
11763,29,32,5,6,24,26,7,data/Train/7/00007_00035_00003.png
11764,31,32,6,6,26,27,7,data/Train/7/00007_00035_00004.png
11765,32,33,6,6,27,28,7,data/Train/7/00007_00035_00005.png
11766,33,34,6,6,28,29,7,data/Train/7/00007_00035_00006.png
11767,33,35,6,6,28,29,7,data/Train/7/00007_00035_00007.png
11768,34,34,6,5,29,29,7,data/Train/7/00007_00035_00008.png
11769,34,34,5,5,28,29,7,data/Train/7/00007_00035_00009.png
11770,34,35,5,5,29,30,7,data/Train/7/00007_00035_00010.png
11771,35,35,5,5,30,30,7,data/Train/7/00007_00035_00011.png
11772,36,36,5,5,31,31,7,data/Train/7/00007_00035_00012.png
11773,38,36,6,5,32,31,7,data/Train/7/00007_00035_00013.png
11774,38,37,6,5,33,32,7,data/Train/7/00007_00035_00014.png
11775,40,40,6,6,35,35,7,data/Train/7/00007_00035_00015.png
11776,41,40,6,5,36,35,7,data/Train/7/00007_00035_00016.png
11777,41,42,5,6,36,37,7,data/Train/7/00007_00035_00017.png
11778,43,42,6,5,38,37,7,data/Train/7/00007_00035_00018.png
11779,44,44,6,6,39,39,7,data/Train/7/00007_00035_00019.png
11780,44,44,5,5,39,39,7,data/Train/7/00007_00035_00020.png
11781,47,47,6,6,41,42,7,data/Train/7/00007_00035_00021.png
11782,48,49,6,6,43,44,7,data/Train/7/00007_00035_00022.png
11783,49,51,5,6,44,45,7,data/Train/7/00007_00035_00023.png
11784,51,51,5,5,46,46,7,data/Train/7/00007_00035_00024.png
11785,54,53,6,5,49,48,7,data/Train/7/00007_00035_00025.png
11786,55,56,5,5,50,51,7,data/Train/7/00007_00035_00026.png
11787,59,62,5,6,54,57,7,data/Train/7/00007_00035_00027.png
11788,62,65,5,6,57,60,7,data/Train/7/00007_00035_00028.png
11789,68,70,7,7,62,64,7,data/Train/7/00007_00035_00029.png
11790,29,29,6,6,24,24,7,data/Train/7/00007_00036_00000.png
11791,28,28,5,5,23,23,7,data/Train/7/00007_00036_00001.png
11792,31,30,6,5,26,25,7,data/Train/7/00007_00036_00002.png
11793,30,31,5,6,25,26,7,data/Train/7/00007_00036_00003.png
11794,30,30,5,5,25,25,7,data/Train/7/00007_00036_00004.png
11795,31,30,6,5,26,25,7,data/Train/7/00007_00036_00005.png
11796,31,32,5,6,26,27,7,data/Train/7/00007_00036_00006.png
11797,33,32,6,5,28,27,7,data/Train/7/00007_00036_00007.png
11798,32,32,5,5,27,27,7,data/Train/7/00007_00036_00008.png
11799,32,32,5,5,27,27,7,data/Train/7/00007_00036_00009.png
11800,33,34,5,6,28,29,7,data/Train/7/00007_00036_00010.png
11801,34,34,5,6,29,29,7,data/Train/7/00007_00036_00011.png
11802,36,36,5,6,31,31,7,data/Train/7/00007_00036_00012.png
11803,38,37,6,6,33,32,7,data/Train/7/00007_00036_00013.png
11804,39,38,6,6,34,33,7,data/Train/7/00007_00036_00014.png
11805,40,38,6,5,35,33,7,data/Train/7/00007_00036_00015.png
11806,39,36,5,5,34,31,7,data/Train/7/00007_00036_00016.png
11807,42,39,5,5,37,34,7,data/Train/7/00007_00036_00017.png
11808,43,40,5,5,38,35,7,data/Train/7/00007_00036_00018.png
11809,44,42,5,5,39,37,7,data/Train/7/00007_00036_00019.png
11810,46,45,5,6,41,40,7,data/Train/7/00007_00036_00020.png
11811,49,46,6,5,44,41,7,data/Train/7/00007_00036_00021.png
11812,52,49,6,5,47,44,7,data/Train/7/00007_00036_00022.png
11813,53,52,5,6,48,47,7,data/Train/7/00007_00036_00023.png
11814,57,56,5,6,52,51,7,data/Train/7/00007_00036_00024.png
11815,60,59,6,6,55,54,7,data/Train/7/00007_00036_00025.png
11816,62,62,5,6,57,57,7,data/Train/7/00007_00036_00026.png
11817,72,71,7,7,66,65,7,data/Train/7/00007_00036_00027.png
11818,77,75,7,6,71,69,7,data/Train/7/00007_00036_00028.png
11819,83,82,7,7,76,75,7,data/Train/7/00007_00036_00029.png
11820,26,27,5,6,21,22,7,data/Train/7/00007_00037_00000.png
11821,27,27,6,5,22,22,7,data/Train/7/00007_00037_00001.png
11822,29,30,6,6,24,25,7,data/Train/7/00007_00037_00002.png
11823,29,29,6,5,24,24,7,data/Train/7/00007_00037_00003.png
11824,30,29,6,5,24,24,7,data/Train/7/00007_00037_00004.png
11825,29,31,5,6,24,26,7,data/Train/7/00007_00037_00005.png
11826,30,30,6,5,25,25,7,data/Train/7/00007_00037_00006.png
11827,30,32,5,6,24,26,7,data/Train/7/00007_00037_00007.png
11828,30,32,5,6,25,27,7,data/Train/7/00007_00037_00008.png
11829,32,32,6,5,27,27,7,data/Train/7/00007_00037_00009.png
11830,31,33,5,6,26,28,7,data/Train/7/00007_00037_00010.png
11831,33,33,6,5,28,28,7,data/Train/7/00007_00037_00011.png
11832,33,35,5,6,28,30,7,data/Train/7/00007_00037_00012.png
11833,34,35,5,5,29,30,7,data/Train/7/00007_00037_00013.png
11834,36,37,5,6,31,32,7,data/Train/7/00007_00037_00014.png
11835,37,38,5,6,32,33,7,data/Train/7/00007_00037_00015.png
11836,39,38,6,5,34,33,7,data/Train/7/00007_00037_00016.png
11837,39,39,5,5,34,34,7,data/Train/7/00007_00037_00017.png
11838,41,41,6,6,36,36,7,data/Train/7/00007_00037_00018.png
11839,43,43,5,6,38,38,7,data/Train/7/00007_00037_00019.png
11840,44,43,5,5,39,38,7,data/Train/7/00007_00037_00020.png
11841,46,46,5,6,40,40,7,data/Train/7/00007_00037_00021.png
11842,50,47,6,5,44,42,7,data/Train/7/00007_00037_00022.png
11843,50,49,5,6,44,44,7,data/Train/7/00007_00037_00023.png
11844,54,52,6,5,49,47,7,data/Train/7/00007_00037_00024.png
11845,57,55,6,5,52,50,7,data/Train/7/00007_00037_00025.png
11846,58,58,5,6,53,53,7,data/Train/7/00007_00037_00026.png
11847,65,63,6,5,60,57,7,data/Train/7/00007_00037_00027.png
11848,69,67,6,6,63,61,7,data/Train/7/00007_00037_00028.png
11849,81,76,8,7,74,70,7,data/Train/7/00007_00037_00029.png
11850,29,30,5,6,24,25,7,data/Train/7/00007_00038_00000.png
11851,29,30,5,6,24,25,7,data/Train/7/00007_00038_00001.png
11852,30,31,5,6,25,26,7,data/Train/7/00007_00038_00002.png
11853,31,31,5,5,25,25,7,data/Train/7/00007_00038_00003.png
11854,32,31,6,5,27,26,7,data/Train/7/00007_00038_00004.png
11855,33,32,6,5,28,27,7,data/Train/7/00007_00038_00005.png
11856,33,34,5,6,27,28,7,data/Train/7/00007_00038_00006.png
11857,33,34,5,6,28,29,7,data/Train/7/00007_00038_00007.png
11858,34,34,5,5,29,29,7,data/Train/7/00007_00038_00008.png
11859,35,35,5,5,30,30,7,data/Train/7/00007_00038_00009.png
11860,36,37,5,6,31,32,7,data/Train/7/00007_00038_00010.png
11861,38,38,6,6,33,33,7,data/Train/7/00007_00038_00011.png
11862,38,38,5,6,32,33,7,data/Train/7/00007_00038_00012.png
11863,38,39,5,6,33,34,7,data/Train/7/00007_00038_00013.png
11864,39,40,5,6,34,35,7,data/Train/7/00007_00038_00014.png
11865,41,41,6,6,36,36,7,data/Train/7/00007_00038_00015.png
11866,42,42,6,6,37,37,7,data/Train/7/00007_00038_00016.png
11867,42,41,6,5,37,36,7,data/Train/7/00007_00038_00017.png
11868,43,43,6,6,38,38,7,data/Train/7/00007_00038_00018.png
11869,45,44,6,5,40,39,7,data/Train/7/00007_00038_00019.png
11870,46,46,6,6,41,41,7,data/Train/7/00007_00038_00020.png
11871,47,47,5,5,42,42,7,data/Train/7/00007_00038_00021.png
11872,49,49,5,5,44,44,7,data/Train/7/00007_00038_00022.png
11873,51,51,5,5,46,46,7,data/Train/7/00007_00038_00023.png
11874,53,53,5,5,48,48,7,data/Train/7/00007_00038_00024.png
11875,59,59,6,6,54,54,7,data/Train/7/00007_00038_00025.png
11876,61,61,6,6,56,56,7,data/Train/7/00007_00038_00026.png
11877,65,65,6,6,60,60,7,data/Train/7/00007_00038_00027.png
11878,69,70,6,7,63,64,7,data/Train/7/00007_00038_00028.png
11879,72,74,6,6,66,68,7,data/Train/7/00007_00038_00029.png
11880,29,30,6,6,24,24,7,data/Train/7/00007_00039_00000.png
11881,30,29,6,5,25,24,7,data/Train/7/00007_00039_00001.png
11882,30,29,6,5,25,24,7,data/Train/7/00007_00039_00002.png
11883,30,30,6,6,25,25,7,data/Train/7/00007_00039_00003.png
11884,30,31,5,6,25,26,7,data/Train/7/00007_00039_00004.png
11885,31,31,5,5,25,25,7,data/Train/7/00007_00039_00005.png
11886,32,31,6,5,27,26,7,data/Train/7/00007_00039_00006.png
11887,32,32,6,6,27,27,7,data/Train/7/00007_00039_00007.png
11888,33,32,6,5,28,27,7,data/Train/7/00007_00039_00008.png
11889,33,33,5,5,27,27,7,data/Train/7/00007_00039_00009.png
11890,33,34,5,6,28,29,7,data/Train/7/00007_00039_00010.png
11891,34,34,5,5,29,29,7,data/Train/7/00007_00039_00011.png
11892,36,35,5,5,30,30,7,data/Train/7/00007_00039_00012.png
11893,36,37,5,6,31,32,7,data/Train/7/00007_00039_00013.png
11894,38,38,6,6,33,33,7,data/Train/7/00007_00039_00014.png
11895,38,38,5,5,33,33,7,data/Train/7/00007_00039_00015.png
11896,40,40,6,6,35,35,7,data/Train/7/00007_00039_00016.png
11897,41,41,5,5,36,36,7,data/Train/7/00007_00039_00017.png
11898,42,43,5,6,37,38,7,data/Train/7/00007_00039_00018.png
11899,45,45,6,6,40,40,7,data/Train/7/00007_00039_00019.png
11900,47,46,6,5,42,41,7,data/Train/7/00007_00039_00020.png
11901,46,46,5,5,41,41,7,data/Train/7/00007_00039_00021.png
11902,47,47,5,5,42,42,7,data/Train/7/00007_00039_00022.png
11903,50,49,6,5,45,44,7,data/Train/7/00007_00039_00023.png
11904,50,50,5,5,45,45,7,data/Train/7/00007_00039_00024.png
11905,53,53,5,5,48,48,7,data/Train/7/00007_00039_00025.png
11906,56,55,6,5,51,50,7,data/Train/7/00007_00039_00026.png
11907,61,62,6,6,56,57,7,data/Train/7/00007_00039_00027.png
11908,63,65,5,6,58,60,7,data/Train/7/00007_00039_00028.png
11909,69,71,7,6,63,65,7,data/Train/7/00007_00039_00029.png
11910,28,27,6,5,23,22,7,data/Train/7/00007_00040_00000.png
11911,28,27,6,5,23,22,7,data/Train/7/00007_00040_00001.png
11912,27,28,5,6,22,23,7,data/Train/7/00007_00040_00002.png
11913,28,29,5,6,23,24,7,data/Train/7/00007_00040_00003.png
11914,28,29,6,6,23,24,7,data/Train/7/00007_00040_00004.png
11915,28,28,6,5,23,23,7,data/Train/7/00007_00040_00005.png
11916,28,29,5,5,23,24,7,data/Train/7/00007_00040_00006.png
11917,30,30,6,6,25,25,7,data/Train/7/00007_00040_00007.png
11918,30,30,6,6,25,25,7,data/Train/7/00007_00040_00008.png
11919,30,31,5,6,25,26,7,data/Train/7/00007_00040_00009.png
11920,31,31,6,6,26,26,7,data/Train/7/00007_00040_00010.png
11921,30,31,5,6,25,26,7,data/Train/7/00007_00040_00011.png
11922,32,31,6,5,27,26,7,data/Train/7/00007_00040_00012.png
11923,31,31,5,5,26,26,7,data/Train/7/00007_00040_00013.png
11924,31,31,5,5,26,26,7,data/Train/7/00007_00040_00014.png
11925,32,32,6,6,27,27,7,data/Train/7/00007_00040_00015.png
11926,33,33,6,6,28,28,7,data/Train/7/00007_00040_00016.png
11927,33,34,5,6,28,29,7,data/Train/7/00007_00040_00017.png
11928,33,34,5,6,28,29,7,data/Train/7/00007_00040_00018.png
11929,35,34,6,5,30,29,7,data/Train/7/00007_00040_00019.png
11930,35,35,5,5,30,30,7,data/Train/7/00007_00040_00020.png
11931,37,37,6,6,32,32,7,data/Train/7/00007_00040_00021.png
11932,38,38,6,6,33,33,7,data/Train/7/00007_00040_00022.png
11933,38,38,5,5,33,33,7,data/Train/7/00007_00040_00023.png
11934,39,39,5,5,34,34,7,data/Train/7/00007_00040_00024.png
11935,40,40,5,5,35,35,7,data/Train/7/00007_00040_00025.png
11936,40,41,5,6,35,36,7,data/Train/7/00007_00040_00026.png
11937,43,43,6,6,38,38,7,data/Train/7/00007_00040_00027.png
11938,44,45,5,6,39,40,7,data/Train/7/00007_00040_00028.png
11939,46,46,6,6,41,41,7,data/Train/7/00007_00040_00029.png
11940,29,28,6,6,23,23,7,data/Train/7/00007_00041_00000.png
11941,29,28,6,5,24,23,7,data/Train/7/00007_00041_00001.png
11942,30,30,6,6,24,25,7,data/Train/7/00007_00041_00002.png
11943,29,30,5,5,24,25,7,data/Train/7/00007_00041_00003.png
11944,30,30,5,5,24,25,7,data/Train/7/00007_00041_00004.png
11945,31,31,5,5,25,26,7,data/Train/7/00007_00041_00005.png
11946,31,32,5,5,26,27,7,data/Train/7/00007_00041_00006.png
11947,32,33,5,5,27,28,7,data/Train/7/00007_00041_00007.png
11948,34,34,6,5,29,29,7,data/Train/7/00007_00041_00008.png
11949,35,35,6,5,29,29,7,data/Train/7/00007_00041_00009.png
11950,34,36,5,6,29,31,7,data/Train/7/00007_00041_00010.png
11951,35,36,5,6,30,31,7,data/Train/7/00007_00041_00011.png
11952,36,37,5,6,31,32,7,data/Train/7/00007_00041_00012.png
11953,39,39,5,5,33,33,7,data/Train/7/00007_00041_00013.png
11954,40,40,6,6,35,35,7,data/Train/7/00007_00041_00014.png
11955,39,39,5,5,34,34,7,data/Train/7/00007_00041_00015.png
11956,41,42,5,6,36,37,7,data/Train/7/00007_00041_00016.png
11957,42,42,5,5,37,37,7,data/Train/7/00007_00041_00017.png
11958,43,44,5,5,38,39,7,data/Train/7/00007_00041_00018.png
11959,43,45,5,6,38,40,7,data/Train/7/00007_00041_00019.png
11960,44,46,5,6,39,41,7,data/Train/7/00007_00041_00020.png
11961,46,47,5,5,41,42,7,data/Train/7/00007_00041_00021.png
11962,49,48,6,5,44,43,7,data/Train/7/00007_00041_00022.png
11963,51,50,6,5,46,45,7,data/Train/7/00007_00041_00023.png
11964,52,53,5,6,47,48,7,data/Train/7/00007_00041_00024.png
11965,56,56,5,5,51,51,7,data/Train/7/00007_00041_00025.png
11966,58,59,5,6,53,54,7,data/Train/7/00007_00041_00026.png
11967,61,61,5,5,56,56,7,data/Train/7/00007_00041_00027.png
11968,64,65,5,6,59,60,7,data/Train/7/00007_00041_00028.png
11969,69,72,6,7,63,66,7,data/Train/7/00007_00041_00029.png
11970,28,29,5,6,23,24,7,data/Train/7/00007_00042_00000.png
11971,29,29,5,5,23,23,7,data/Train/7/00007_00042_00001.png
11972,30,29,6,5,25,24,7,data/Train/7/00007_00042_00002.png
11973,31,31,6,6,26,26,7,data/Train/7/00007_00042_00003.png
11974,32,33,6,6,27,27,7,data/Train/7/00007_00042_00004.png
11975,32,32,5,5,27,27,7,data/Train/7/00007_00042_00005.png
11976,34,34,6,6,28,28,7,data/Train/7/00007_00042_00006.png
11977,34,34,6,6,29,29,7,data/Train/7/00007_00042_00007.png
11978,34,34,6,6,29,29,7,data/Train/7/00007_00042_00008.png
11979,35,35,6,6,30,30,7,data/Train/7/00007_00042_00009.png
11980,36,35,6,5,31,30,7,data/Train/7/00007_00042_00010.png
11981,37,38,5,6,32,33,7,data/Train/7/00007_00042_00011.png
11982,39,38,6,5,34,33,7,data/Train/7/00007_00042_00012.png
11983,40,40,6,6,35,35,7,data/Train/7/00007_00042_00013.png
11984,40,41,5,6,35,36,7,data/Train/7/00007_00042_00014.png
11985,42,41,6,5,37,36,7,data/Train/7/00007_00042_00015.png
11986,43,44,5,6,38,39,7,data/Train/7/00007_00042_00016.png
11987,45,46,5,6,40,41,7,data/Train/7/00007_00042_00017.png
11988,46,47,5,6,41,42,7,data/Train/7/00007_00042_00018.png
11989,50,50,6,6,45,45,7,data/Train/7/00007_00042_00019.png
11990,52,51,6,5,47,46,7,data/Train/7/00007_00042_00020.png
11991,54,54,5,5,49,49,7,data/Train/7/00007_00042_00021.png
11992,57,56,6,5,52,51,7,data/Train/7/00007_00042_00022.png
11993,59,58,6,5,54,53,7,data/Train/7/00007_00042_00023.png
11994,62,61,6,6,57,56,7,data/Train/7/00007_00042_00024.png
11995,65,64,6,6,60,59,7,data/Train/7/00007_00042_00025.png
11996,71,68,7,6,65,62,7,data/Train/7/00007_00042_00026.png
11997,77,75,7,6,71,69,7,data/Train/7/00007_00042_00027.png
11998,85,83,8,8,78,76,7,data/Train/7/00007_00042_00028.png
11999,94,91,9,8,86,83,7,data/Train/7/00007_00042_00029.png
12000,28,28,6,6,23,23,7,data/Train/7/00007_00043_00000.png
12001,28,28,5,5,23,23,7,data/Train/7/00007_00043_00001.png
